option_key,candidate_id,role,temperature_K,seed,event_index,threshold_action,path_advance_m,step,U_m,K_MPa_sqrt_m,projected_extension_m,projected_advance_m,projected_advance_reported_m
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1000,3621,13,0.7361666818667092,3.382450470631057e-06,220.0,2.226776293531754e-05,42.43975444419646,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1000,3621,14,0.6521332302605996,2.9963436351340934e-06,228.0,2.2267762951317546e-05,39.632567627848694,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1000,3621,15,0.401693679224015,2.2973400956249188e-06,233.0,2.226776296131755e-05,42.21829406469837,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,0,0.5296494184524981,2.4335696912706475e-06,112.0,1.9432539190543278e-05,33.00385304536116,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,1,1.270133354524103,5.835856564277448e-06,124.0,1.9478076944755464e-05,33.56021589635234,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,2,0.3747792998336802,2.2973400956249022e-06,168.0,2.5672667953880453e-05,46.62388045594414,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,3,0.9220170678657782,4.236373557717113e-06,178.0,2.5672667976933228e-05,46.71212044541443,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,4,0.907530957796216,4.169814514732207e-06,188.0,2.5672667999621513e-05,49.355782216378174,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,5,0.9705690875311566,4.459454560718732e-06,198.0,2.5672668023885755e-05,45.23173641900554,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,6,0.05992034728703238,2.2973400956249183e-06,199.0,2.5672668025885755e-05,55.783200439795394,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,7,1.5130544416197773,6.952001271192797e-06,209.0,2.5672668063712112e-05,54.021279538402574,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,8,0.3143274347568031,2.297340095624867e-06,213.0,2.5672668071712115e-05,57.06363542945461,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,9,1.1191103309427959,5.141954069405808e-06,223.0,2.5672668099689884e-05,58.23800534384666,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,10,0.15925225809888693,2.2973400956248425e-06,225.0,2.5672668103689885e-05,55.45548424512333,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,11,0.4809138788151508,2.297340095624836e-06,231.0,2.567266811568989e-05,55.610305486916445,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,12,0.14578380994875226,2.297340095624854e-06,233.0,2.567266811968989e-05,60.56697592701315,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,13,0.7361666818667092,3.382450470631057e-06,242.0,2.5672668137689896e-05,48.92910593918932,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,14,0.6521332302605996,2.9963436351340934e-06,250.0,2.56726681536899e-05,45.69267954813708,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1100,3621,15,0.401693679224015,2.2973400956249188e-06,255.0,2.5672668163689905e-05,48.67378262661144,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,0,0.5296494184524981,2.4335696912706475e-06,117.0,2.0735666199565037e-05,35.217059043994894,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,1,1.270133354524103,5.835856564277448e-06,133.0,2.1093265302571117e-05,36.343143089591656,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,2,0.3747792998336802,2.2973400956249022e-06,186.0,2.875453864058914e-05,52.2208355809788,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,3,0.9220170678657782,4.236373557717113e-06,196.0,2.8754538663639582e-05,52.3196683186611,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,4,0.907530957796216,4.169814514732207e-06,206.0,2.8754538686327867e-05,55.28068797351885,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,5,0.9705690875311566,4.459454560718732e-06,216.0,2.875453871059211e-05,50.661571855231536,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,6,0.05992034728703238,2.2973400956249183e-06,217.0,2.875453871259211e-05,62.47968442317912,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,7,1.5130544416197773,6.952001271192797e-06,227.0,2.8754538750418466e-05,60.50625404337422,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,8,0.3143274347568031,2.297340095624867e-06,231.0,2.875453875841847e-05,63.91382898221247,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,9,1.1191103309427959,5.141954069405808e-06,241.0,2.8754538786396238e-05,65.22917590798515,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,10,0.15925225809888693,2.2973400956248425e-06,243.0,2.875453879039624e-05,62.11262757833175,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,11,0.4809138788151508,2.297340095624836e-06,249.0,2.8754538802396243e-05,62.28603430429526,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,12,0.14578380994875226,2.297340095624854e-06,251.0,2.8754538806396245e-05,67.83772732775091,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,13,0.7361666818667092,3.382450470631057e-06,260.0,2.875453882439625e-05,54.80279138987915,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,14,0.6521332302605996,2.9963436351340934e-06,268.0,2.8754538840396256e-05,51.177848789349405,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,1200,3621,15,0.401693679224015,2.2973400956249188e-06,273.0,2.875453885039626e-05,54.51681783166398,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,0,0.5296494184524981,2.4335696912706475e-06,61.0,8.644379515060295e-06,14.681448903096454,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,1,1.270133354524103,5.835856564277448e-06,72.0,8.662424096308667e-06,14.925129605063951,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,2,0.3747792998336802,2.2973400956249022e-06,82.0,8.66242878143839e-06,15.731751942940049,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,3,0.9220170678657782,4.236373557717113e-06,92.0,8.66243802885702e-06,15.761542544720154,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,4,0.907530957796216,4.169814514732207e-06,102.0,8.662438079350786e-06,16.65356352185919,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,5,0.9705690875311566,4.459454560718732e-06,117.0,8.663013512408853e-06,15.263047199573919,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,6,0.05992034728703238,2.2973400956249183e-06,118.0,8.663013514408854e-06,18.823544899956012,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,7,1.5130544416197773,6.952001271192797e-06,128.0,8.66301355223521e-06,18.229000413547208,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,8,0.3143274347568031,2.297340095624867e-06,132.0,8.663013560235213e-06,19.255616367602418,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,9,1.1191103309427959,5.141954069405808e-06,142.0,8.663013588212966e-06,19.651897094804,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,10,0.15925225809888693,2.2973400956248425e-06,144.0,8.663013592212967e-06,18.71296009584632,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,11,0.4809138788151508,2.297340095624836e-06,150.0,8.663013604212971e-06,18.765203164573787,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,12,0.14578380994875226,2.297340095624854e-06,152.0,8.663013608212972e-06,20.43778754190354,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,13,0.7361666818667092,3.382450470631057e-06,162.0,8.663013679619281e-06,16.510691908195245,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,14,0.6521332302605996,2.9963436351340934e-06,176.0,8.663115844814625e-06,15.418770414348614,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,300,3621,15,0.401693679224015,2.2973400956249188e-06,186.0,8.663115901765353e-06,16.42472911592615,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,0,0.5296494184524981,2.4335696912706475e-06,68.0,1.01133507528927e-05,17.176321569293176,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,1,1.270133354524103,5.835856564277448e-06,79.0,1.0130117004404798e-05,17.453926005496793,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,2,0.3747792998336802,2.2973400956249022e-06,89.0,1.0130120416175925e-05,18.39721232466281,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,3,0.9220170678657782,4.236373557717113e-06,99.0,1.013012710271657e-05,18.432042893813044,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,4,0.907530957796216,4.169814514732207e-06,109.0,1.0130127143566845e-05,19.47520020628464,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,5,0.9705690875311566,4.459454560718732e-06,124.0,1.0130613810263123e-05,17.84875857866536,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,6,0.05992034728703238,2.2973400956249183e-06,125.0,1.0130613812263124e-05,22.01243985618578,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,7,1.5130544416197773,6.952001271192797e-06,135.0,1.013061385008948e-05,21.317173631238266,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,8,0.3143274347568031,2.297340095624867e-06,139.0,1.0130613858089483e-05,22.51770849293133,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,9,1.1191103309427959,5.141954069405808e-06,149.0,1.0130613886067236e-05,22.98112308943682,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,10,0.15925225809888693,2.2973400956248425e-06,151.0,1.0130613890067237e-05,21.88312086242821,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,11,0.4809138788151508,2.297340095624836e-06,157.0,1.013061390206724e-05,21.944214419990875,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,12,0.14578380994875226,2.297340095624854e-06,159.0,1.0130613906067242e-05,23.900151153515978,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,13,0.7361666818667092,3.382450470631057e-06,169.0,1.0130613958512375e-05,19.30776656896734,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,14,0.6521332302605996,2.9963436351340934e-06,183.0,1.013069361828091e-05,18.03079190403259,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0314_persistent_sites,v912_targeted_local_peak_013476_0314,Broad-onset peak candidate 0314,400,3621,15,0.401693679224015,2.2973400956249188e-06,193.0,1.0130693660666207e-05,19.207165299377476,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
